,latitude,longitude,county
24562,39.67,-121.87,Butte County
24563,37.96,-121.99,Contra Costa County
24564,38.59,-121.22,Sacramento County
24565,37.53,-120.28,Merced County
24566,37.74,-121.57,Alameda County
24567,37.72,-121.37,San Joaquin County
24568,39.43,-121.65,Butte County
24569,37.52,-121.21,Stanislaus County
24570,37.52,-121.0,Stanislaus County
24571,37.53,-121.0,Stanislaus County
24572,38.73,-121.66,Yolo County
24573,38.37,-121.25,Sacramento County
24574,37.76,-120.06,Mariposa County
24575,37.75,-120.85,Stanislaus County
24576,37.35,-120.81,Merced County
24577,37.35,-120.82,Merced County
24578,39.57,-122.2,Glenn County
24579,38.73,-121.85,Yolo County
24580,37.76,-120.07,Mariposa County
24581,41.95,-121.91,Siskiyou County
24582,37.6,-120.73,Stanislaus County
24583,37.39,-120.83,Merced County
24584,37.63,-121.17,Stanislaus County
24585,39.83,-123.28,Mendocino County
24586,40.12,-122.22,Tehama County
24587,39.94,-120.02,Lassen County
24588,39.49,-122.24,Glenn County
24589,39.65,-121.82,Butte County
24590,40.08,-120.15,Lassen County
24591,40.07,-120.16,Lassen County
24592,38.73,-119.78,Alpine County
24593,38.74,-119.77,Alpine County
24594,38.35,-121.2,Sacramento County
24595,38.36,-121.19,Sacramento County
24596,38.35,-121.69,Solano County
24597,37.44,-121.34,Stanislaus County
24598,39.05,-121.74,Sutter County
24599,39.92,-122.06,Butte County
24600,39.92,-122.07,Tehama County
24601,40.43,-122.34,Shasta County
24602,37.94,-121.52,Contra Costa County
24603,40.36,-122.89,Trinity County
24604,39.28,-122.26,Colusa County
24605,37.98,-121.1,Stanislaus County
24606,39.38,-121.47,Butte County
24607,39.09,-122.19,Colusa County
24608,37.27,-120.84,Merced County
24609,37.27,-120.85,Merced County
24610,37.4,-120.04,Madera County
24611,37.4,-120.03,Madera County
24612,37.41,-120.04,Madera County
24613,40.89,-119.51,Washoe County
24614,39.35,-121.67,Butte County
24615,39.01,-122.1,Colusa County
24616,38.46,-122.15,Napa County
24617,38.46,-122.16,Napa County
24618,39.61,-121.81,Josephine County
24619,38.95,-122.63,Lake County
24620,37.54,-119.09,Churchill County
24621,39.82,-123.85,Mendocino County
24622,39.82,-123.84,Mendocino County
24623,39.83,-123.85,Mendocino County
24624,39.83,-123.84,Mendocino County
24625,39.81,-123.84,Mendocino County
24626,42.34,-122.1,Klamath County
24627,41.75,-121.29,Modoc County
24628,41.75,-121.24,Modoc County
24629,41.75,-121.28,Modoc County
24630,41.74,-121.28,Modoc County
24631,41.76,-121.29,Modoc County
24632,38.83,-121.11,Placer County
24633,42.33,-122.1,Klamath County
24634,41.78,-121.27,Modoc County
24635,41.77,-121.28,Modoc County
24636,41.78,-121.28,Modoc County
24637,41.78,-121.29,Modoc County
24638,38.47,-121.91,Solano County
24639,37.7,-121.19,San Joaquin County
24640,41.0,-122.97,Trinity County
24641,41.8,-121.16,Modoc County
24642,41.81,-121.21,Modoc County
24643,41.81,-121.22,Modoc County
24644,41.81,-121.16,Modoc County
24645,41.81,-121.23,Modoc County
24646,41.82,-121.22,Modoc County
24647,41.82,-121.21,Modoc County
24648,41.82,-121.2,Modoc County
24649,41.82,-121.19,Modoc County
24650,41.82,-121.18,Modoc County
24651,41.82,-121.17,Modoc County
24652,41.82,-121.23,Modoc County
24653,41.81,-121.27,Modoc County
24654,41.8,-121.22,Modoc County
24655,37.58,-120.92,Stanislaus County
24656,40.55,-122.3,Shasta County
24657,38.56,-119.73,Alpine County
24658,38.54,-121.4,Sacramento County
24659,38.41,-121.53,Yolo County
24660,37.97,-121.7,Contra Costa County
24661,39.21,-122.03,Colusa County
24662,38.59,-121.7,Yolo County
24663,38.8,-121.31,Placer County
24664,37.83,-118.88,Mono County
24665,37.99,-121.39,San Joaquin County
24666,37.84,-118.88,Mono County
24667,37.94,-121.31,San Joaquin County
24668,39.79,-122.06,Glenn County
24669,39.14,-121.82,Sutter County
24670,37.85,-118.88,Mono County
24671,37.85,-118.89,Mono County
24672,38.97,-121.43,Sutter County
24673,39.04,-121.04,Nevada County
24674,39.04,-121.03,Nevada County
24675,39.53,-121.86,Butte County
24676,37.98,-121.68,Contra Costa County
24677,37.82,-118.88,Mono County
24678,38.82,-121.86,Yolo County
24679,39.05,-121.99,Colusa County
24680,37.84,-118.89,Mono County
24681,37.71,-121.84,Alameda County
24682,37.71,-121.83,Alameda County
24683,37.72,-121.83,Alameda County
24684,37.85,-118.9,Mono County
24685,37.82,-118.89,Klamath County
24686,37.81,-118.88,Mono County
24687,37.58,-120.78,Stanislaus County
24688,41.72,-122.58,Siskiyou County
24689,37.81,-118.89,Mono County
24690,38.04,-121.21,San Joaquin County
24691,39.36,-121.73,Lake County
24692,38.6,-121.74,Yolo County
24693,38.8,-121.7,Lake County
24694,38.81,-121.69,Sutter County
24695,39.69,-122.52,Glenn County
24696,40.42,-122.17,Shasta County
24697,39.67,-122.4,Glenn County
24698,40.19,-122.41,Tehama County
24699,41.26,-122.6,Trinity County
24700,39.01,-123.19,Mendocino County
24701,39.01,-123.18,Mendocino County
24702,38.48,-121.96,Yolo County
24703,37.8,-118.89,Mono County
24704,37.84,-118.9,Mono County
24705,38.7,-120.88,El Dorado County
24706,38.69,-120.89,El Dorado County
24707,37.83,-118.89,Mono County
24708,37.51,-119.36,Fresno County
24709,37.86,-118.89,Mono County
24710,37.86,-118.91,Mono County
24711,37.84,-119.87,Curry County
24712,38.16,-121.14,San Joaquin County
24713,37.83,-119.87,Tuolumne County
24714,37.84,-119.88,Curry County
24715,37.83,-119.88,Tuolumne County
24716,38.45,-121.22,Sacramento County
24717,39.84,-122.01,Butte County
24718,38.86,-121.94,Yolo County
24719,38.62,-122.85,Sonoma County
24720,37.87,-118.92,Stanislaus County
24721,38.77,-119.52,Lyon County
24722,37.52,-120.58,Merced County
24723,40.7,-122.26,Shasta County
24724,40.69,-122.26,Shasta County
24725,40.69,-122.27,Shasta County
24726,40.7,-122.27,Shasta County
24727,40.71,-122.26,Shasta County
24728,37.69,-120.81,Stanislaus County
24729,40.71,-122.27,Shasta County
24730,37.25,-120.34,Stanislaus County
24731,39.12,-121.57,Yuba County
24732,38.98,-122.6,Lake County
24733,40.73,-122.33,Shasta County
24734,42.06,-121.68,Klamath County
24735,40.56,-120.54,Lassen County
24736,37.49,-121.01,Stanislaus County
24737,42.05,-121.82,Klamath County
24738,37.85,-118.93,San Joaquin County
24739,41.96,-121.42,Modoc County
24740,37.85,-118.94,Mono County
24741,40.49,-121.27,Lassen County
24742,42.24,-123.09,Jackson County
24743,41.1,-123.71,Humboldt County
24744,37.83,-118.94,Churchill County
24745,37.83,-118.93,Mono County
24746,37.84,-118.93,San Joaquin County
24747,37.84,-118.94,Mono County
24748,39.96,-119.38,Washoe County
24749,39.96,-119.39,Washoe County
24750,38.02,-121.4,San Joaquin County
24751,40.57,-120.54,Lassen County
24752,40.57,-120.56,Lassen County
24753,40.57,-120.55,Pershing County
24754,40.58,-120.56,Lassen County
24755,40.58,-120.55,Lassen County
24756,37.82,-118.94,Churchill County
24757,38.29,-121.59,Sacramento County
24758,39.39,-118.78,Churchill County
24759,40.59,-120.53,Lassen County
24760,40.59,-120.54,Lassen County
24761,40.58,-120.54,Lassen County
24762,38.07,-121.33,Sonoma County
24763,42.16,-121.67,Klamath County
24764,38.06,-121.16,San Joaquin County
24765,40.45,-122.31,Shasta County
24766,39.22,-121.31,Yuba County
24767,39.23,-121.31,Yuba County
24768,38.8,-120.39,El Dorado County
24769,39.6,-121.82,Butte County
24770,37.55,-121.6,Alameda County
24771,38.27,-121.07,San Joaquin County
24772,41.43,-120.25,Modoc County
24773,37.43,-119.89,Mariposa County
24774,38.9,-120.94,El Dorado County
24775,38.91,-120.93,Klamath County
24776,38.9,-120.93,El Dorado County
24777,39.04,-121.61,Sutter County
24778,40.05,-120.67,Plumas County
24779,38.03,-119.99,Tuolumne County
24780,40.06,-120.69,Lassen County
24781,40.05,-120.68,Plumas County
24782,40.03,-120.67,Plumas County
24783,40.04,-120.66,Plumas County
24784,40.04,-120.67,Lassen County
24785,40.03,-120.68,Plumas County
24786,40.05,-120.69,Plumas County
24787,40.01,-123.16,Mendocino County
24788,40.0,-123.16,Mendocino County
24789,41.91,-121.9,Siskiyou County
24790,40.54,-122.74,Shasta County
24791,40.12,-122.63,Tehama County
24792,40.11,-122.79,Tehama County
24793,40.12,-122.64,Tehama County
24794,40.13,-122.64,Tehama County
24795,41.87,-122.67,Siskiyou County
24796,41.87,-122.64,Siskiyou County
24797,42.11,-121.13,Klamath County
24798,41.56,-122.32,Siskiyou County
24799,40.03,-120.69,Plumas County
24800,38.02,-120.94,San Joaquin County
24801,40.11,-122.77,Tehama County
24802,40.11,-122.78,Tehama County
24803,40.1,-122.78,Trinity County
24804,40.11,-122.76,Tehama County
24805,40.1,-122.79,Trinity County
24806,40.55,-122.73,Shasta County
24807,40.13,-122.66,Tehama County
24808,40.14,-122.68,Tehama County
24809,40.14,-122.63,Tehama County
24810,40.14,-122.65,Tehama County
24811,40.14,-122.64,Tehama County
24812,40.15,-122.65,Tehama County
24813,40.16,-122.65,Tehama County
24814,40.2,-122.7,Tehama County
24815,41.78,-121.03,Modoc County
24816,41.77,-121.07,Modoc County
24817,41.77,-121.03,Modoc County
24818,41.76,-121.04,Modoc County
24819,40.18,-122.66,Tehama County
24820,40.18,-122.67,Tehama County
24821,40.17,-122.67,Tehama County
24822,40.17,-122.66,Tehama County
24823,40.16,-122.7,Tehama County
24824,40.16,-122.69,Tehama County
24825,40.16,-122.68,Tehama County
24826,40.15,-122.69,Tehama County
24827,40.15,-122.68,Tehama County
24828,40.04,-120.65,Plumas County
24829,40.03,-120.63,Plumas County
24830,40.04,-120.63,Plumas County
24831,40.04,-120.64,Plumas County
24832,40.03,-120.64,Plumas County
24833,40.03,-120.65,Plumas County
24834,40.03,-120.66,Plumas County
24835,40.06,-120.68,Plumas County
24836,40.05,-120.63,Plumas County
24837,40.06,-120.66,Plumas County
24838,40.06,-120.67,Lassen County
24839,40.08,-120.66,Plumas County
24840,40.06,-120.62,Plumas County
24841,40.06,-120.63,Plumas County
24842,40.06,-120.64,Plumas County
24843,40.07,-120.63,Tehama County
24844,40.05,-120.66,Plumas County
24845,40.05,-120.64,Plumas County
24846,40.05,-120.65,Plumas County
24847,40.06,-120.65,Plumas County
24848,39.92,-120.27,Plumas County
24849,41.86,-122.67,Siskiyou County
24850,41.86,-122.68,Siskiyou County
24851,40.07,-120.62,Plumas County
24852,40.07,-120.65,Plumas County
24853,42.14,-121.13,Klamath County
24854,40.01,-123.15,Mendocino County
24855,40.76,-123.18,Trinity County
24856,40.76,-123.19,Trinity County
24857,40.0,-123.15,Mendocino County
24858,40.14,-122.67,Tehama County
24859,40.16,-122.71,Tehama County
24860,40.17,-122.7,Tehama County
24861,40.17,-122.71,Tehama County
24862,40.18,-122.72,Tehama County
24863,41.76,-121.06,Modoc County
24864,41.75,-121.03,Modoc County
24865,40.13,-122.68,Tehama County
24866,40.13,-122.78,Tehama County
24867,40.88,-123.01,Trinity County
24868,40.89,-123.01,Trinity County
24869,37.57,-120.85,Stanislaus County
24870,40.03,-120.62,Plumas County
24871,40.02,-120.64,Plumas County
24872,40.02,-120.66,Plumas County
24873,40.05,-120.56,Plumas County
24874,40.06,-120.56,Plumas County
24875,40.06,-120.57,Plumas County
24876,40.07,-120.56,Plumas County
24877,40.07,-120.57,Plumas County
24878,40.08,-120.57,Plumas County
24879,39.28,-121.93,Colusa County
24880,40.1,-122.83,Trinity County
24881,40.12,-122.66,Tehama County
24882,40.12,-122.67,Tehama County
24883,40.12,-122.68,Tehama County
24884,40.12,-122.81,Humboldt County
24885,40.11,-122.81,Tehama County
24886,40.1,-122.81,Trinity County
24887,40.17,-122.69,Tehama County
24888,40.09,-122.8,Trinity County
24889,40.16,-122.64,Tehama County
24890,40.09,-122.82,Trinity County
24891,40.1,-122.82,Trinity County
24892,40.11,-122.82,Tehama County
24893,40.06,-120.61,Plumas County
24894,40.05,-120.61,Plumas County
24895,40.06,-120.6,Plumas County
24896,40.07,-120.59,Plumas County
24897,40.07,-120.6,Plumas County
24898,40.07,-120.61,Plumas County
24899,40.07,-120.58,Plumas County
24900,40.08,-120.58,Plumas County
24901,40.08,-120.59,Plumas County
24902,40.08,-120.6,Plumas County
24903,41.87,-122.66,Siskiyou County
24904,41.86,-122.66,Siskiyou County
24905,41.51,-123.07,Siskiyou County
24906,40.74,-120.6,Lassen County
24907,40.08,-120.64,Plumas County
24908,40.07,-120.67,Plumas County
24909,40.07,-120.66,Plumas County
24910,40.05,-120.52,Lassen County
24911,40.05,-120.51,Plumas County
24912,40.04,-120.52,Plumas County
24913,40.08,-120.55,Plumas County
24914,40.08,-120.54,Plumas County
24915,40.08,-120.53,Plumas County
24916,40.09,-120.52,Lassen County
24917,40.09,-120.55,Plumas County
24918,40.09,-120.54,Plumas County
24919,40.08,-120.52,Plumas County
24920,40.07,-120.55,Plumas County
24921,40.07,-120.54,Plumas County
24922,40.09,-120.56,Lassen County
24923,40.09,-120.57,Plumas County
24924,40.08,-120.56,Plumas County
24925,40.07,-120.53,Trinity County
24926,40.06,-120.54,Lassen County
24927,40.06,-120.53,Plumas County
24928,40.06,-120.52,Lassen County
24929,40.06,-120.55,Plumas County
24930,40.05,-120.54,Lassen County
24931,40.05,-120.53,Lassen County
24932,40.05,-120.55,Lassen County
24933,40.07,-120.52,Plumas County
24934,40.09,-120.51,Lassen County
24935,40.74,-120.59,Lassen County
24936,40.74,-120.61,Lassen County
24937,41.78,-121.02,Modoc County
24938,40.15,-122.63,Tehama County
24939,39.01,-121.85,Colusa County
24940,40.04,-120.56,Lassen County
24941,40.03,-120.58,Plumas County
24942,40.05,-120.59,Plumas County
24943,40.05,-120.6,Plumas County
24944,40.06,-120.58,Plumas County
24945,40.06,-120.59,Plumas County
24946,40.08,-120.62,Plumas County
24947,40.08,-120.61,Plumas County
24948,40.09,-120.6,Plumas County
24949,40.09,-120.61,Plumas County
24950,40.09,-120.59,Plumas County
24951,40.03,-120.57,Plumas County
24952,40.03,-120.54,Plumas County
24953,40.03,-120.56,Plumas County
24954,40.04,-120.53,Plumas County
24955,40.04,-120.54,Lassen County
24956,40.04,-120.55,Lassen County
24957,40.08,-120.63,Plumas County
24958,41.88,-122.66,Siskiyou County
24959,41.88,-122.64,Siskiyou County
24960,40.05,-120.5,Plumas County
24961,40.12,-122.79,Tehama County
24962,40.11,-120.6,Plumas County
24963,40.12,-120.6,Plumas County
24964,40.12,-120.61,Plumas County
24965,40.12,-120.63,Plumas County
24966,40.13,-120.62,Lassen County
24967,40.13,-120.63,Plumas County
24968,40.12,-120.62,Plumas County
24969,40.14,-120.64,Lassen County
24970,40.14,-120.63,Lassen County
24971,40.11,-120.61,Plumas County
24972,40.11,-120.63,Plumas County
24973,40.11,-120.65,Plumas County
24974,40.1,-120.67,Plumas County
24975,40.09,-120.67,Lassen County
24976,40.09,-120.66,Plumas County
24977,40.02,-120.63,Plumas County
24978,40.02,-120.61,Plumas County
24979,40.02,-120.6,Trinity County
24980,40.02,-120.59,Trinity County
24981,40.11,-120.66,Plumas County
24982,40.1,-120.61,Plumas County
24983,40.1,-120.66,Plumas County
24984,40.09,-120.64,Plumas County
24985,40.09,-120.62,Plumas County
24986,40.09,-120.63,Plumas County
24987,40.1,-120.63,Plumas County
24988,40.1,-120.64,Plumas County
24989,40.1,-120.65,Plumas County
24990,40.1,-120.62,Plumas County
24991,40.12,-120.64,Plumas County
24992,40.12,-120.65,Plumas County
24993,40.11,-120.62,Plumas County
24994,40.11,-120.64,Plumas County
24995,40.14,-120.62,Plumas County
24996,40.14,-120.61,Plumas County
24997,40.13,-120.61,Lassen County
24998,40.1,-120.6,Plumas County
24999,40.13,-120.64,Lassen County
25000,40.75,-120.6,Trinity County
25001,40.89,-123.0,Trinity County
25002,40.08,-120.49,Lassen County
25003,41.87,-122.65,Siskiyou County
25004,40.09,-122.79,Humboldt County
25005,38.95,-122.83,Lake County
25006,40.13,-120.66,Lassen County
25007,40.12,-120.66,Plumas County
25008,40.12,-120.67,Plumas County
25009,40.13,-120.67,Lassen County
25010,40.16,-120.59,Lassen County
25011,40.14,-120.65,Plumas County
25012,40.15,-120.64,Lassen County
25013,40.15,-120.65,Lassen County
25014,40.16,-120.64,Plumas County
25015,40.01,-120.63,Plumas County
25016,40.01,-120.62,Plumas County
25017,40.13,-120.65,Plumas County
25018,40.11,-120.55,Plumas County
25019,40.11,-120.54,Plumas County
25020,40.11,-120.52,Plumas County
25021,40.11,-120.53,Plumas County
25022,40.11,-120.51,Lassen County
25023,40.11,-120.5,Lassen County
25024,40.12,-120.52,Plumas County
25025,40.14,-120.51,Plumas County
25026,40.04,-120.71,Plumas County
25027,40.08,-120.5,Tehama County
25028,40.08,-120.51,Plumas County
25029,40.1,-120.55,Plumas County
25030,40.1,-120.53,Plumas County
25031,40.1,-120.51,Lassen County
25032,40.1,-120.5,Lassen County
25033,40.1,-120.56,Plumas County
25034,40.07,-120.51,Trinity County
25035,40.16,-120.58,Lassen County
25036,40.15,-120.59,Plumas County
25037,40.15,-120.58,Plumas County
25038,40.14,-120.58,Tehama County
25039,40.14,-120.59,Plumas County
25040,40.13,-120.59,Trinity County
25041,40.13,-120.6,Lassen County
25042,40.13,-120.58,Plumas County
25043,40.12,-120.59,Plumas County
25044,40.16,-120.62,Lassen County
25045,40.16,-120.61,Plumas County
25046,40.16,-120.63,Plumas County
25047,40.15,-120.61,Plumas County
25048,40.15,-120.63,Plumas County
25049,40.15,-120.62,Lassen County
25050,40.14,-120.6,Plumas County
25051,40.15,-120.6,Plumas County
25052,40.15,-120.48,Humboldt County
25053,40.11,-120.49,Lassen County
25054,40.1,-120.47,Lassen County
25055,40.12,-120.48,Lassen County
25056,40.12,-120.49,Lassen County
25057,40.09,-120.47,Lassen County
25058,40.09,-120.49,Lassen County
25059,40.08,-120.48,Tehama County
25060,40.13,-120.47,Lassen County
25061,40.14,-120.5,Lassen County
25062,40.14,-120.49,Lassen County
25063,40.14,-120.48,Lassen County
25064,40.14,-120.47,Lassen County
25065,41.87,-122.68,Siskiyou County
25066,40.01,-120.59,Plumas County
25067,40.01,-120.6,Plumas County
25068,40.01,-120.61,Plumas County
25069,40.88,-123.02,Trinity County
25070,40.88,-123.0,Trinity County
25071,40.97,-123.24,Trinity County
25072,40.09,-122.78,Tehama County
25073,40.1,-120.68,Plumas County
25074,40.01,-120.64,Plumas County
25075,40.14,-120.66,Lassen County
25076,40.14,-120.57,Tehama County
25077,40.17,-120.63,Plumas County
25078,40.15,-120.57,Plumas County
25079,40.13,-120.52,Lassen County
25080,41.85,-122.67,Siskiyou County
25081,40.15,-120.5,Trinity County
25082,40.02,-120.56,Plumas County
25083,41.88,-122.67,Siskiyou County
25084,41.89,-122.67,Siskiyou County
25085,41.85,-122.65,Siskiyou County
25086,40.06,-120.5,Trinity County
25087,37.65,-121.3,San Joaquin County
25088,40.13,-120.53,Plumas County
25089,40.12,-120.53,Trinity County
25090,40.09,-122.77,Tehama County
25091,40.12,-122.8,Tehama County
25092,38.7,-121.92,Yolo County
25093,39.71,-119.73,Washoe County
25094,40.17,-120.59,Trinity County
25095,40.14,-120.54,Plumas County
25096,39.42,-122.19,Glenn County
25097,41.2,-121.18,Modoc County
25098,40.13,-122.81,Trinity County
25099,40.03,-120.52,Plumas County
25100,40.09,-120.68,Lassen County
25101,40.01,-120.65,Plumas County
25102,39.71,-119.72,Washoe County
